best,average,diversity
0.12249460612761198,0.1281176389574591,0.9974291043365877
0.12249460612761198,0.12651738693638456,0.9952415211289998
0.12249460612761198,0.1252800694629245,0.9899396477628605
0.12221424390861968,0.12491062941493075,0.9893769359825945
0.12221424390861968,0.12472227111761165,0.9809622975647115
0.12200500028696959,0.12433200836103217,0.9773693842552018
0.12200500028696959,0.12404059433110227,0.9728005931654471
0.12200500028696959,0.12431215244840535,0.9743263908771
0.12200500028696959,0.124042998598701,0.9798842647719628
0.12200500028696959,0.12374749167183889,0.9700894060157693
0.12200500028696959,0.12344157298827999,0.9712042651534456
0.12137792192767005,0.12372211850155138,0.9713120951109583
0.12124804760443186,0.12337685107296277,0.9748845798070952
0.12109235365867765,0.12290544080371915,0.9683894754558791
0.12109235365867765,0.12278424801551716,0.9675150106387491
0.12081858920412158,0.12293922009211691,0.9698803057097728
0.12081858920412158,0.12278794082187114,0.9705386181896611
0.12081858920412158,0.12289475131644374,0.9659707514045432
0.12059852597078524,0.12242572401698766,0.9667379975026247
0.12059852597078524,0.12261928727441324,0.9650866119001478
0.12040790052934192,0.12191938989834197,0.9643779061177562
0.12040790052934192,0.12211949520363184,0.9541259736687668
0.1201255438234875,0.12184162274668421,0.9526521786498501
0.1201255438234875,0.12187926056130556,0.9496760387112094
0.12010418133278677,0.12202048624403071,0.947957545369523
0.12010418133278677,0.12207189574183802,0.9482711411977041
0.12010418133278677,0.12238568432545952,0.949234377575083
0.12010418133278677,0.12237502003793693,0.9531082952588668
0.12010418133278677,0.12185526918788539,0.9497256677356964
0.11975588812116755,0.12200135803272527,0.9494456003574379
0.11975588812116755,0.12193663445871535,0.9452283638281236
0.11975588812116755,0.12222389342746234,0.945617217542144
0.11975588812116755,0.12186403212391334,0.945090865671532
0.1195687431479493,0.12117022335739194,0.9462962590792086
0.1195687431479493,0.1217704958515192,0.9523959928514536
0.1195687431479493,0.12169900793292152,0.9554988573395371
0.1195687431479493,0.12137018564933906,0.9514905394582301
0.1195687431479493,0.12182812499612558,0.9532427881803609
0.1195687431479493,0.12178043941061725,0.9580922353880423
0.1195687431479493,0.12223699470751503,0.9560462736839692
0.11928097659625803,0.12188676258651485,0.9593145096343375
0.11928097659625803,0.12164247600180436,0.9574188469606068
0.11928097659625803,0.12157807979858216,0.952663225467318
0.11928097659625803,0.12185888136576781,0.9528564509654824
0.11928097659625803,0.12115972872108242,0.9482902804799627
0.11928097659625803,0.12115280452283311,0.9514971211008814
0.11928097659625803,0.12159059896812179,0.9550721910184233
0.11928097659625803,0.12165113693160491,0.9546955600300207
0.11928097659625803,0.12116698687530165,0.9534525729777159
0.11928097659625803,0.12130292311563087,0.9565174342762264
0.11928097659625803,0.12175854761345498,0.9571720522853058
0.11925008639215917,0.12119236542525662,0.9535521320321877
0.11925008639215917,0.12122507557129346,0.9570648756715665
0.11925008639215917,0.12116834644899102,0.9598431351768157
0.11925008639215917,0.12119591234853555,0.9607021202660154
0.11923562525377696,0.12160183367655716,0.9607612876659993
0.11923562525377696,0.12178192015964011,0.96412062582264
0.11923562525377696,0.12153115594881253,0.9637768085718383
0.11923562525377696,0.12114397363004384,0.9640361537248061
0.11923562525377696,0.12145115660542403,0.9644444956650439
0.11923562525377696,0.12155149315420284,0.9636759309887767
0.11923562525377696,0.12140254565080605,0.9650348226030883
0.11923562525377696,0.12116611909822951,0.9643016328293397
0.11845260936989355,0.12152481259202157,0.9625306791818109
0.11845260936989355,0.12084035829681807,0.9657691356794327
0.11845260936989355,0.12147773140090795,0.9636874173738642
0.11845260936989355,0.12127564956574573,0.9636390024393025
0.11845260936989355,0.1218686563545128,0.967283162031265
0.11845260936989355,0.12162266098263785,0.9644832398569491
0.11845260936989355,0.12125068155986432,0.9662421922604438
0.11845260936989355,0.12163612593478654,0.9643638605730409
0.11845260936989355,0.12184047545792721,0.963193679357686
0.11845260936989355,0.12147522769739029,0.9654300823241525
0.11845260936989355,0.12137952068998462,0.9650779249015862
0.11845260936989355,0.12093865003975952,0.9622090948103498
0.11845260936989355,0.12094603595574371,0.964038315171768
0.11845260936989355,0.12088437581253274,0.960704662674796
0.11845260936989355,0.12106656126972686,0.9606208747568242
0.11845260936989355,0.12075577313196183,0.9592373260235932
0.11845260936989355,0.12071202909115011,0.9605605337852301
0.11828660039347294,0.12027519359932685,0.961980266801467
0.11828660039347294,0.12065085288983977,0.9629251784624941
0.11828660039347294,0.1214701518408743,0.9625462207223237
0.11828660039347294,0.12049389687712318,0.9593080548340878
0.11828660039347294,0.12078990522838667,0.9639647519935128
0.11828660039347294,0.12136459130977831,0.9624796658716589
0.11828660039347294,0.12118130840802027,0.9591321337121683
0.11828660039347294,0.12140726674448801,0.955355213553831
0.11828660039347294,0.12085112668464158,0.9572370211439967
0.11805294771203734,0.12073534348318853,0.9540794922814267
0.11805294771203734,0.12062333862310053,0.9567461076262853
0.11805294771203734,0.12062863927190884,0.9546605197283271
0.11790063710442578,0.12046325485425205,0.9578039220853718
0.11790063710442578,0.12081557320973911,0.9582809498522842
0.11790063710442578,0.12076890761315014,0.9604341594786833
0.11790063710442578,0.12136194203055267,0.9586511834334159
0.11790063710442578,0.12093041516925102,0.9538953089932067
0.11790063710442578,0.12069318718720652,0.9523633652194127
0.11790063710442578,0.12013761845420962,0.9474859259882279
0.11790063710442578,0.12077202176574797,0.9458163530035291
0.11790063710442578,0.12071244278107253,0.9489532614930287
0.11790063710442578,0.12054495264057727,0.9436181100571579
0.11790063710442578,0.12064089268226001,0.9431587467279416
0.11790063710442578,0.12059545394091341,0.9439374232917692
0.11790063710442578,0.12132964373852433,0.9490875236055636
0.11790063710442578,0.12150083500084646,0.946522972987467
0.11790063710442578,0.12050143089814948,0.9470293348788779
0.11790063710442578,0.12073769935821564,0.9496952468030297
0.11790063710442578,0.12042165841922174,0.9493684958755411
0.11790063710442578,0.1208385251650009,0.9457200932809939
0.11790063710442578,0.12137698580835403,0.9501319666303151
0.11790063710442578,0.12078330393320598,0.9475419524326221
