best,average,diversity
0.12381272888310924,0.12744715662665945,0.9973669182144638
0.1225955474292959,0.1257266622254178,0.9945450590281999
0.12186741064014162,0.12477686995495765,0.9908450129871076
0.12161557719841609,0.12441557133949722,0.985688103998399
0.12071161109497486,0.1241189122759585,0.9753807417363871
0.12071161109497486,0.12331500831860467,0.9589719408060702
0.12071161109497486,0.12335995973833681,0.9617942272015292
0.12071161109497486,0.12274789003076166,0.9612627383293515
0.12071161109497486,0.12262291533552785,0.9768877794734983
0.12024931278302242,0.12220522612922978,0.9691018189796943
0.12024931278302242,0.12264357622956394,0.9662707320902113
0.12024931278302242,0.12254978719935351,0.9721182880413918
0.12024931278302242,0.12218052320856883,0.968509395579806
0.12014574644401632,0.12171883648206153,0.9685978747572492
0.12014574644401632,0.12188992561821908,0.9691819571668705
0.12014574644401632,0.12195304577134661,0.9708958485986501
0.11983001285909489,0.12142172066426492,0.9645406852250172
0.11983001285909489,0.12147742538037312,0.9638226604985634
0.11983001285909489,0.12175856214984693,0.9636707681827049
0.11983001285909489,0.12106387892991641,0.9614702875279362
0.11983001285909489,0.12142773207937067,0.9594131454074424
0.11983001285909489,0.12144618472998436,0.963205631018184
0.11983001285909489,0.121562073713861,0.9610593271197458
0.11981365562574586,0.12143235611615738,0.9631206042605878
0.11981365562574586,0.1211661266071733,0.9631296694712902
0.11978352039109841,0.12105172442810118,0.9623566303380839
0.11953112956706002,0.1214219085767644,0.9669636969367474
0.11953112956706002,0.12136359989819788,0.963183365090341
0.11953112956706002,0.12163478992448692,0.965514494815009
0.11953112956706002,0.12125646518588082,0.9605441064978028
0.11909361636502247,0.12074382569950501,0.9554560902036572
0.11909361636502247,0.12108445620982095,0.9574138675249617
0.11882345767288072,0.12051280509452411,0.9610131509074563
0.11882345767288072,0.12078848438088713,0.9602489606919561
0.11882345767288072,0.12094368369124578,0.9598248724514038
0.11882345767288072,0.12069428923351479,0.9606567685708788
0.11882345767288072,0.12080821804937655,0.9595072296269096
0.11882345767288072,0.12133719252674939,0.9664670831490749
0.11882345767288072,0.12060653487650418,0.9660003430873753
0.11882345767288072,0.12080490723825424,0.9617572377838854
0.11863630391931712,0.12089099158921134,0.9624767485956099
0.11863630391931712,0.12079309859110263,0.964170305589636
0.11863630391931712,0.12074249982890235,0.9610663382833339
0.11863630391931712,0.12069363155497219,0.9611181739852711
0.11863630391931712,0.12069184903606,0.9606446564719925
0.11863630391931712,0.12070689535709071,0.9553410499619044
0.11863630391931712,0.12103662851389736,0.95924642210818
0.11863630391931712,0.12094386218945738,0.9600232868804817
0.1184424150598703,0.12049093274625915,0.9548791957238707
0.1184424150598703,0.12092956668306926,0.9561801886615795
0.1184424150598703,0.12120273100840057,0.9630190002520647
0.1184424150598703,0.1211474773454497,0.9626517225729929
0.1184424150598703,0.12099311351645244,0.9616569097462204
0.1184424150598703,0.12080686202692374,0.9622622608023311
0.1184424150598703,0.1206268489877254,0.9580735216048908
0.1183601286835686,0.12057311543488337,0.9505781030880416
0.1183601286835686,0.12054134191444002,0.9524471893205213
0.1183601286835686,0.12106620275134655,0.9532605791495874
0.1183601286835686,0.12147923105856566,0.9539370555740929
0.1183601286835686,0.12085237728836472,0.9570653002669139
0.1183601286835686,0.12061466649245575,0.9551809220284281
0.1183601286835686,0.12084115249550269,0.951186590984493
0.11835871626778438,0.12100459669179635,0.9486164628125549
0.11829731029432566,0.12073935761529984,0.9519071873407411
0.11829731029432566,0.1208792726050138,0.956797858502745
0.11829731029432566,0.1210656472615797,0.9521947758579091
0.11829731029432566,0.1209380749819483,0.9527163026571785
0.11829731029432566,0.12087655967787023,0.9569212762880871
0.11829731029432566,0.12055197663259776,0.9567737936907199
0.11829731029432566,0.12037161824127003,0.9540874820691204
0.11829731029432566,0.12007315152242427,0.9549543969837593
0.11829731029432566,0.12026067162413837,0.9495072029904337
0.11829731029432566,0.12049653511822372,0.9479351036144981
0.11829731029432566,0.12050334446947923,0.9491278263393763
0.11829731029432566,0.12054053723882666,0.9476998088787452
0.11829731029432566,0.12103119379895853,0.9505323748576354
0.11829731029432566,0.12119299126910277,0.9482265144575184
0.11829731029432566,0.12130614310398619,0.9548149528918626
0.11829731029432566,0.12078940139714268,0.9559447971218746
0.11829731029432566,0.1210591962032576,0.9561661356502322
0.11829731029432566,0.12111503277745293,0.9546002511523798
0.11829731029432566,0.12086087835821703,0.9512426426271734
0.11829731029432566,0.1210112840415493,0.9535359114138803
0.11829731029432566,0.12019030428054087,0.9540050382718905
0.11811320960125449,0.11975840119954544,0.9563090975061515
0.11811320960125449,0.12025822222089448,0.9565446367224137
0.11811320960125449,0.12056508283707851,0.9621033560247146
0.11811320960125449,0.12053192693127052,0.9618657660827705
0.11811320960125449,0.12020231827015651,0.9641258720144772
0.11790147896679293,0.120725310884716,0.9606550379338485
0.11790147896679293,0.12017612647212911,0.9555112276997608
0.11790147896679293,0.12039590345667443,0.9591522699571904
0.11790147896679293,0.12012963913355026,0.9552420279851627
0.11790147896679293,0.11988692898466899,0.9562401619682832
0.11790147896679293,0.11980655510960293,0.9582943013315492
0.11790147896679293,0.11987002138781826,0.9577499080219909
0.11790147896679293,0.11949297661620005,0.9511337033332974
0.11790147896679293,0.11983849070631448,0.9530305502684648
0.11790147896679293,0.1198371616122038,0.9479412727913014
0.11790147896679293,0.12007923613261068,0.9515342130539992
0.11784812877028605,0.12001880822907855,0.9544713545843111
0.1177320612962609,0.12000289205724125,0.9539375699074294
0.1177320612962609,0.11975944148280074,0.9540879060952987
0.1177320612962609,0.11952773216221495,0.9554651697629354
0.1177320612962609,0.11958523247958724,0.9584353815627382
0.1177320612962609,0.12008045730745108,0.963267755394314
0.1177320612962609,0.12004950149188516,0.9620381072936435
0.1177320612962609,0.12012353062657162,0.9575013522767769
0.1177320612962609,0.12022738817908547,0.9574735931861169
0.1177320612962609,0.1199871631126029,0.9579864594968059
0.1177320612962609,0.11973539277190406,0.9574145547839206
0.1177320612962609,0.11958612064905956,0.9568863279994937
0.1177320612962609,0.11980540419011557,0.9602816574470159
0.1177320612962609,0.11994089164096215,0.9583528563579217
0.1177320612962609,0.12023868089014234,0.9569151438877939
0.1177320612962609,0.12026449066827616,0.9624416315929245
0.1177320612962609,0.11989073465112772,0.9582288170841808
0.1177320612962609,0.12018736574626415,0.9569748259010447
0.1177320612962609,0.1205320030411766,0.9568292767390756
0.1177320612962609,0.1199504857551208,0.9586934078082809
0.1177320612962609,0.11973993362602654,0.9547978641486436
0.1177320612962609,0.12047706997758006,0.9535498216549303
0.1177320612962609,0.12041785748929396,0.9530915431645688
0.1177320612962609,0.12063576146073446,0.9548378137299068
0.1177320612962609,0.12026750330659737,0.954045679524078
0.1177320612962609,0.12018443295600267,0.953107162319061
0.1177320612962609,0.12059590635898755,0.9595481061609954
0.1177320612962609,0.12063699716971772,0.9556153700583383
0.1177320612962609,0.12072083323095334,0.9550187035149662
0.1177320612962609,0.12026526884151616,0.9554671651796702
0.1177320612962609,0.12021262069925892,0.9581752193407684
0.1177320612962609,0.12044382133383405,0.9586866839371444
0.1177320612962609,0.11992291647887908,0.9539933154623916
0.1177320612962609,0.12047690959470908,0.9525838472134969
0.1177320612962609,0.11984885564061992,0.955647385948422
0.1177320612962609,0.12053878356426202,0.9608419344833513
0.1177320612962609,0.1206522882812865,0.9609447620265195
0.11756626167779216,0.11952484304358493,0.9588906233548019
0.11756626167779216,0.11935348501957115,0.9564462145802477
0.11756626167779216,0.11958151697012201,0.9602064623319744
0.11756626167779216,0.12015401504600055,0.9564985774725736
0.11756626167779216,0.1196462292534228,0.9589128198809509
0.11756626167779216,0.11971842259306295,0.9568579560978372
0.11756626167779216,0.11931290479244927,0.9575467376812403
0.11756626167779216,0.11987843547722356,0.9574670207689877
0.11756626167779216,0.1198689073082835,0.9592108300702019
0.11756626167779216,0.11972190756097195,0.9582375518674537
0.11756626167779216,0.12004172736311963,0.9562098010041318
0.11756626167779216,0.11974009012842093,0.9584158601256738
0.11756626167779216,0.11963628144882707,0.9594092676626504
0.11756626167779216,0.12002523633418942,0.9613191430757992
0.11756626167779216,0.11996339094326847,0.9579254560624384
0.11756626167779216,0.120136927812217,0.9572549300540001
0.11756626167779216,0.11962883710785523,0.9588412523879681
0.11756626167779216,0.12007867687412402,0.9572844134715985
0.11756626167779216,0.1197819997474969,0.9588745790298583
0.11756626167779216,0.12011236410722222,0.9624689409066013
0.11756626167779216,0.12002246233007548,0.9676504530064218
0.11756626167779216,0.12010750633263528,0.9613338614321993
0.11756626167779216,0.12000917212154699,0.9586458059624254
0.11756626167779216,0.12006357000226683,0.9591615028908435
0.11756626167779216,0.11983309418316732,0.9585209439736802
0.11756626167779216,0.11984321649447892,0.9543154353597829
0.11756626167779216,0.12018898155680612,0.9524053264433539
0.11756626167779216,0.12020097848129012,0.9588222539024549
0.11756626167779216,0.12000971743612858,0.957095451415066
0.11756626167779216,0.12030296876445203,0.956789880386063
0.11756626167779216,0.12037328377311808,0.9569173334651522
0.11756626167779216,0.11982742634290601,0.9567651539979258
0.11756626167779216,0.12013462998075149,0.9620767091560014
0.11756626167779216,0.12048537815662295,0.9656605850554494
0.11756626167779216,0.12010168671569697,0.961549255644309
0.11751810567619314,0.1198727603661635,0.9588706183418061
0.11751810567619314,0.11987082714793179,0.9520388383739248
0.11751810567619314,0.12026457212752968,0.9512467182739008
0.11751810567619314,0.12007212841962715,0.9575114600050241
0.11751810567619314,0.11998095159028686,0.9593336217478661
0.11751810567619314,0.12008096103316766,0.9588250972652927
0.11751810567619314,0.119910585156256,0.9586473698012474
0.11751810567619314,0.12013014063977027,0.9587948598305348
0.11751810567619314,0.11991626552153442,0.9563046948770849
0.11751810567619314,0.12010884185424622,0.9601826712693493
0.11751810567619314,0.12007015063610056,0.9558667672584525
0.11751810567619314,0.11962059781724674,0.9495859369981481
0.11751810567619314,0.11998186911677695,0.9522053642973916
0.11751810567619314,0.12007784567960668,0.9511902942159661
0.11751810567619314,0.12022392966413559,0.9573297505026019
0.11751810567619314,0.11986320226670606,0.9578685484948752
0.11751810567619314,0.1202730616584466,0.954445937162798
0.11751810567619314,0.11996429050185298,0.9522522086751692
0.11751810567619314,0.11989928544137031,0.9503940675598699
0.11751810567619314,0.11999156612855486,0.9550897243085444
0.11751810567619314,0.12003158067496404,0.9532486555783402
0.11751810567619314,0.11953169556142053,0.9511549834169546
0.11751810567619314,0.11944145932638692,0.9552195962988645
0.11751810567619314,0.11957740630956692,0.9534717426064476
0.11751810567619314,0.11961842906970466,0.9599126173135507
0.11751810567619314,0.12014756971780328,0.9608052027753552
0.11751810567619314,0.11938782978240055,0.9531795778684389
0.11751810567619314,0.11990381163999397,0.9497608473830621
0.11751810567619314,0.11992436183798641,0.9559080121327422
0.11751810567619314,0.12028386532267502,0.9544282985501543
0.11751810567619314,0.12021654824226236,0.9527517680210815
0.11751810567619314,0.12015142318381175,0.9520683311447691
0.11751810567619314,0.12010629206661604,0.9531930860332634
0.11751810567619314,0.11996794040323708,0.9537141321746506
0.11751810567619314,0.1198295549521495,0.9530662623874363
0.11751810567619314,0.11961948010514578,0.9516649747219044
0.11751810567619314,0.12009919853412243,0.9532278701561085
0.11751810567619314,0.1200740923481271,0.9543195155397067
0.11751810567619314,0.11961460835162681,0.9550488943824746
0.11751810567619314,0.1198172931296187,0.9548474177680472
0.11751810567619314,0.11977894003623427,0.9536301093850781
0.11751810567619314,0.11957696338628378,0.9542307874358569
0.11751810567619314,0.12011320474445872,0.9550990100903298
0.11751810567619314,0.12033358688945106,0.9527466140848659
0.11751810567619314,0.12043641061525628,0.9542667794359794
0.11751810567619314,0.11993022318978928,0.9556841916390296
0.11751810567619314,0.1197195472119006,0.9550812784404112
0.11751810567619314,0.12015345478098756,0.9593877800032979
0.11751810567619314,0.11997257520060195,0.9531292131161091
0.11751810567619314,0.11981415909265092,0.9503630181775188
