best,average,diversity
0.12278748682379592,0.1275579667142811,0.9970904956431574
0.12224404869322536,0.12582455550455204,0.9932745312182802
0.12155526913229997,0.12425864562078698,0.9840035239186173
0.12155526913229997,0.12394177816107313,0.9690011725330625
0.12155526913229997,0.12325636201508307,0.9585898034279005
0.12147831801143427,0.122742778278052,0.9656711327264018
0.12137236672190388,0.12313822970394935,0.9760690348419073
0.12137236672190388,0.1224378744085755,0.9773449461953607
0.12067169017616164,0.12273402531665696,0.9688144196665835
0.12067169017616164,0.12244761577082935,0.972275754426269
0.12013850796552095,0.12261439115286388,0.9700492620049486
0.12013850796552095,0.12192934544035401,0.9706503096411285
0.12013850796552095,0.12193773040538455,0.9667346268585704
0.11961392041011709,0.12205800068639285,0.958123039544335
0.11961392041011709,0.12222667724580792,0.9579730857390002
0.11961392041011709,0.12263814166505263,0.9625536171173038
0.11961392041011709,0.1218763913823422,0.958823960616932
0.11961392041011709,0.12160104836807632,0.9591598052073322
0.11933124430053099,0.12212731438343227,0.960027299760311
0.11933124430053099,0.12142742808821969,0.9576574898126131
0.11917873357140651,0.1210645606330275,0.9536142772193066
0.11917873357140651,0.12106873189992735,0.9553141104574137
0.11875378583899676,0.1210441861818475,0.9548918923984122
0.11875378583899676,0.12083707809708176,0.9575098556481005
0.11875378583899676,0.12090722750409373,0.9573531219575487
0.11875378583899676,0.12074386261769827,0.9564454230761641
0.11875378583899676,0.12099277789139243,0.9554410654889689
0.11875378583899676,0.12071989799556396,0.9538068366270862
0.11875378583899676,0.12100073969263413,0.9576796074522599
0.11875378583899676,0.1208342620867152,0.9565239386449105
0.11875378583899676,0.12059600776341474,0.9552497586192956
0.11875378583899676,0.1208603598815771,0.9548982204056826
0.11875378583899676,0.12137885587376034,0.9528313671745616
0.11875378583899676,0.12090810134682214,0.9558152586144346
0.11855969763151675,0.12071880647610765,0.9537369949387029
0.11855969763151675,0.12076524142508673,0.953753172592025
0.11855969763151675,0.12080218351824841,0.9505958974782751
0.11855969763151675,0.12041909957005005,0.9536523433763969
0.11855969763151675,0.12075555453576027,0.9533613705781134
0.11846390337316048,0.12037553890521865,0.9523879530557944
0.11846390337316048,0.12002930300968738,0.9521798051287675
0.11846390337316048,0.12025226410290663,0.949290981804559
0.11846390337316048,0.12076258779883707,0.9508326416053112
0.1182233306847219,0.12049264237754169,0.9509762429224025
0.1182233306847219,0.12057520974107146,0.9524082505056377
0.1182233306847219,0.12038007029670347,0.957430589276596
0.1182233306847219,0.12013475411567569,0.9550540311926887
0.1182233306847219,0.12032975584976194,0.9561664325534458
0.1182233306847219,0.12077522988901347,0.9490275461769673
0.1182233306847219,0.1201070802307728,0.9547654694023437
0.1182233306847219,0.12054888495661008,0.9582679248474542
0.11821786211533547,0.12069693187040291,0.959113692061792
0.11821786211533547,0.12078980950895855,0.9623381531458454
0.1181484064274092,0.12048443002902358,0.961978442725349
0.11811948526033922,0.119932351854635,0.9647513426458303
0.11811948526033922,0.12035986143412829,0.9613048663131343
0.11811948526033922,0.12068619062496101,0.9588057190768913
0.11811948526033922,0.12033668235598949,0.9584820340317335
0.11811948526033922,0.12018640582931521,0.954228339337934
0.11811948526033922,0.12005019310323037,0.9538947514236514
0.11811948526033922,0.12025837763913616,0.9567461889679103
0.11811948526033922,0.12022183853249001,0.9596837996316524
0.11811948526033922,0.12023683809550798,0.9580779242716977
0.11801289957375038,0.11961665827214739,0.9564479428430477
0.11801289957375038,0.11944594447648521,0.9614416941389127
0.11801289957375038,0.11964767307991536,0.9639629986394309
0.11801289957375038,0.12005241837070577,0.9623501498705025
0.11801289957375038,0.11980258036985232,0.9623930281617253
0.11801289957375038,0.11999948674119033,0.9636802640599402
0.11801289957375038,0.11969811213101664,0.9634450335386988
0.11801289957375038,0.1199154455370375,0.9593678786627031
0.11801289957375038,0.12006650035714986,0.9579164002813654
0.11801289957375038,0.11975695403064421,0.9591756438793209
0.11801289957375038,0.12016689033042649,0.9640321699840348
0.11801289957375038,0.12020050450717057,0.9677859984975647
0.11773276560130996,0.11979028606387178,0.9630039536705506
0.11750875674591044,0.11948300349334921,0.9635238817622931
0.11742504207622761,0.11974261521835625,0.9659795485503677
0.11742504207622761,0.12004763834928435,0.9655268750692321
0.11742504207622761,0.12048924022765473,0.9643209567388226
0.11742504207622761,0.12002024409027291,0.9628345140277899
0.11742504207622761,0.1198983806918634,0.9595215131863448
0.11742504207622761,0.11969203652926014,0.9598352663103258
0.11742504207622761,0.11987531676552479,0.9593158698422573
0.11742504207622761,0.1196372681553039,0.9572911334286853
0.11742504207622761,0.11944502716550193,0.9595200084561297
0.11742504207622761,0.11965139675457186,0.9575389778140703
0.11742504207622761,0.1199350387908584,0.9569797682766361
0.11742504207622761,0.11996479273282382,0.9601247731356892
0.11742504207622761,0.11976486889442121,0.9555870781833953
0.11742504207622761,0.11940947728480791,0.9618942329328357
0.11742504207622761,0.1194249228236643,0.96566297473841
0.11742504207622761,0.11955817720923594,0.963085673003879
0.11742504207622761,0.11998941360249935,0.9618798067731822
0.11742504207622761,0.12020301090671363,0.9587226658912839
0.11742504207622761,0.12029281631108964,0.9613470024982931
0.11742504207622761,0.11985777243747263,0.9605079689800369
0.11742504207622761,0.11967210305373503,0.9640695856423473
0.11742504207622761,0.11955220791894441,0.9624021539358887
0.11742504207622761,0.11991203221550163,0.9605939031035349
0.11742504207622761,0.12009423670859952,0.9618496594423711
0.11742504207622761,0.11940529887068602,0.9596130373845513
