best,average,diversity
0.12269462598429104,0.12594040756598465,0.9976943514899499
0.12170113972793217,0.12484816066600726,0.9907805165526857
0.12098859034370368,0.12346906494238337,0.9841597308000956
0.12066820891527441,0.12285489922531705,0.9766092918455842
0.12020590970569789,0.12220407127166025,0.9635854594663023
0.12020590970569789,0.12209712652071442,0.9541506459287168
0.11983072169175102,0.12190075971876665,0.9495146873907877
0.11983072169175102,0.12228735183901594,0.9482158557477236
0.11983072169175102,0.12210207627855876,0.9542686416465552
0.11972998103160992,0.12199490749483445,0.9529369896564479
0.11886635428532732,0.12146819420580918,0.9519560641653154
0.11886635428532732,0.12116512942569142,0.9529600083749377
0.11886635428532732,0.12091376779092876,0.9576694702926322
0.11886635428532732,0.12082620861268333,0.957142055854501
0.11886635428532732,0.120804193746314,0.9552234957538057
0.11886635428532732,0.12102856170652682,0.9575438586512184
0.11886635428532732,0.1208418087756551,0.9572396291222272
0.11883736893023733,0.12074090641148133,0.9618058389178222
0.11883736893023733,0.12102190463164936,0.9657841730698498
0.11883736893023733,0.12046682546351356,0.9662899838218117
0.11883736893023733,0.12095120224498038,0.9634582184513176
0.11883736893023733,0.1208720929881285,0.9621092490847878
0.11883736893023733,0.12068426320986933,0.9588530897879213
0.11883736893023733,0.12017173129519451,0.9599322469222137
0.11883736893023733,0.1199582787042616,0.9589212497860964
0.11883736893023733,0.12056656871040086,0.9635995130755888
0.11883736893023733,0.12051295532138914,0.9610210860889097
0.11883736893023733,0.12073499672238044,0.9643773986146305
0.11883736893023733,0.12029984701733826,0.9598821516379609
0.11883736893023733,0.12069767957968326,0.9611087131951361
0.11883736893023733,0.12074279411435544,0.9640011570748773
0.11883736893023733,0.12083897808388402,0.9617134227221985
0.1183735547043091,0.12038680212729477,0.9658808123986677
0.1183735547043091,0.12087945879612122,0.9630332078629569
0.1183735547043091,0.12100603937763647,0.9647570136580526
0.1183735547043091,0.12075526107552195,0.964835386374407
0.1183735547043091,0.12122085378129262,0.9699649659531084
0.1183735547043091,0.12097583131791477,0.9647395761978999
0.1183735547043091,0.12031816623256589,0.9671392640972705
0.1183735547043091,0.12012652296659908,0.9616584489265266
0.1183735547043091,0.1204228203094185,0.9591526125755867
0.1183735547043091,0.12048233743739829,0.967318559774067
0.1183735547043091,0.12057619415462087,0.9702142030072975
0.1183735547043091,0.12049610913555814,0.9684007149320005
0.1183735547043091,0.1206690589533126,0.9692097327801885
0.1183735547043091,0.12076851545821485,0.9715322582675816
0.1183735547043091,0.12084293520427122,0.9719618361733151
0.1183735547043091,0.12071537956171087,0.9714067803680135
0.1183735547043091,0.12033134177028508,0.9654954471433943
0.11815316136420206,0.12073407838168385,0.9624313828823206
0.11815316136420206,0.12123524501106654,0.9662257270062854
0.11815316136420206,0.12123325223225836,0.9675807704498454
0.11815316136420206,0.12092719320931475,0.9641729268833394
0.11815316136420206,0.12074576241406113,0.9627189117371913
0.11815316136420206,0.12128312127908684,0.9607620047365769
0.11768897962944747,0.1202276728618195,0.9673190905957334
0.11768897962944747,0.12056708465242225,0.9655557427255923
0.11768897962944747,0.12102274620416145,0.96564573151608
0.11768897962944747,0.12111000031779041,0.9667784416052785
0.11768897962944747,0.12027930976187412,0.9584552705651992
0.11768897962944747,0.12060176750128457,0.9620081836128691
0.11768897962944747,0.12053219504646696,0.9672246242252815
0.11768897962944747,0.12030794164505035,0.9656532152651871
0.11768897962944747,0.12033241832145522,0.9665857998019478
0.11768897962944747,0.12018378472217923,0.9656492451947193
0.11768897962944747,0.12017212159865111,0.9634860593677603
0.11768897962944747,0.12044428914341522,0.9614085554278824
0.11768897962944747,0.12051524337177658,0.9630512862052985
0.11768897962944747,0.1205471351975951,0.9683618179967399
0.11768897962944747,0.12047371766073385,0.9619622187965087
0.11768897962944747,0.12028152213475381,0.9638728427163814
0.11768897962944747,0.12050543120358768,0.9652098476720269
0.11768897962944747,0.12025135251905837,0.9639618637359113
0.11768897962944747,0.1204856950465559,0.9624583860504324
0.11768897962944747,0.1205812963086773,0.9621365212131243
0.11768897962944747,0.12041230112282357,0.9642379735250093
0.11768897962944747,0.12063140248324147,0.9572270405496346
0.11768897962944747,0.12046083886664295,0.9585079119712951
0.11768897962944747,0.1206443299157557,0.9597231558539983
0.11768897962944747,0.12048245189883255,0.9613916310392885
0.11768897962944747,0.12014477011530528,0.9556761289032288
0.11768897962944747,0.120483198488323,0.9570973105929378
0.11768897962944747,0.12076624882090473,0.9616827511894858
0.11768897962944747,0.12086634218169322,0.962110443698548
0.11768897962944747,0.12021275193316189,0.9610744344453843
0.11768897962944747,0.11991344924479694,0.9628680484682816
0.11768897962944747,0.12030969573302083,0.9575677157565994
0.11768897962944747,0.12015856822791357,0.9590875302271566
0.11768897962944747,0.1204343321396788,0.9629148386185652
0.11768897962944747,0.1203018346905677,0.9598216650084115
0.11768897962944747,0.12052449611296061,0.9661042079973466
0.11768897962944747,0.12060089829065049,0.9589824052017936
0.11768897962944747,0.12054621917604665,0.9624517759559404
0.11768897962944747,0.12088970031026161,0.9623871934813675
0.11768897962944747,0.11996996539074821,0.9581679463902463
0.11768897962944747,0.12035736523487928,0.960747022972159
0.11768897962944747,0.12082670570820202,0.9686190942789505
0.11768897962944747,0.1202224736604456,0.9628327682270714
0.11768897962944747,0.121039965190775,0.9616101743416221
0.11768897962944747,0.12041534539267679,0.9543599844696804
0.11768897962944747,0.12049377398701124,0.9564441768646845
0.11768897962944747,0.12046441300021749,0.9583575967818416
0.11768897962944747,0.12034095854406641,0.9608114915560542
0.11768897962944747,0.12041664740616774,0.965311725684011
